[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.395203751] [gimbal_controller]: 云台控制器节点已启动
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396554444] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396989606] [gimbal_controller]: 订阅话题: /target_data
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.397386559] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.422200106] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.524152496] [gimbal_controller]: 目标: (212, 227) | 中心: (320, 240) | 误差: (-108, -13) | 指令: @0,-108,-13/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.535821361] [gimbal_controller]: 目标: (212, 227) | 中心: (320, 240) | 误差: (-108, -13) | 指令: @0,-108,-13/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.598308764] [gimbal_controller]: 目标: (210, 227) | 中心: (320, 240) | 误差: (-110, -13) | 指令: @0,-110,-13/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.609927755] [gimbal_controller]: 目标: (210, 227) | 中心: (320, 240) | 误差: (-110, -13) | 指令: @0,-110,-13/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.672065746] [gimbal_controller]: 目标: (206, 228) | 中心: (320, 240) | 误差: (-114, -12) | 指令: @0,-114,-12/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.740439498] [gimbal_controller]: 目标: (204, 228) | 中心: (320, 240) | 误差: (-116, -12) | 指令: @0,-116,-12/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.751326414] [gimbal_controller]: 目标: (204, 229) | 中心: (320, 240) | 误差: (-116, -11) | 指令: @0,-116,-11/r/n
[2025-07-31 14:58:28] [gimbal_controller] [INFO] [1753945108.816351580] [gimbal_controller]: 目标: (207, 229) | 中心: (320, 240) | 误差: (-113, -11) | 指令: @0,-113,-11/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.023705226] [gimbal_controller]: 目标: (241, 227) | 中心: (320, 240) | 误差: (-79, -13) | 指令: @0,-79,-13/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.034787265] [gimbal_controller]: 目标: (241, 227) | 中心: (320, 240) | 误差: (-79, -13) | 指令: @0,-79,-13/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.186809468] [gimbal_controller]: 目标: (224, 231) | 中心: (320, 240) | 误差: (-96, -9) | 指令: @0,-96,-9/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.258377225] [gimbal_controller]: 目标: (221, 232) | 中心: (320, 240) | 误差: (-99, -8) | 指令: @0,-99,-8/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.269230599] [gimbal_controller]: 目标: (222, 232) | 中心: (320, 240) | 误差: (-98, -8) | 指令: @0,-98,-8/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.333568231] [gimbal_controller]: 目标: (225, 230) | 中心: (320, 240) | 误差: (-95, -10) | 指令: @0,-95,-10/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.436440210] [gimbal_controller]: 目标: (241, 228) | 中心: (320, 240) | 误差: (-79, -12) | 指令: @0,-79,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.500027184] [gimbal_controller]: 目标: (243, 228) | 中心: (320, 240) | 误差: (-77, -12) | 指令: @0,-77,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.510679019] [gimbal_controller]: 目标: (243, 228) | 中心: (320, 240) | 误差: (-77, -12) | 指令: @0,-77,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.574857194] [gimbal_controller]: 目标: (245, 227) | 中心: (320, 240) | 误差: (-75, -13) | 指令: @0,-75,-13/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.586540935] [gimbal_controller]: 目标: (245, 228) | 中心: (320, 240) | 误差: (-75, -12) | 指令: @0,-75,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.650087367] [gimbal_controller]: 目标: (244, 228) | 中心: (320, 240) | 误差: (-76, -12) | 指令: @0,-76,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.661431028] [gimbal_controller]: 目标: (244, 228) | 中心: (320, 240) | 误差: (-76, -12) | 指令: @0,-76,-12/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.730332399] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.794948361] [gimbal_controller]: 目标: (231, 230) | 中心: (320, 240) | 误差: (-89, -10) | 指令: @0,-89,-10/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.805994525] [gimbal_controller]: 目标: (232, 229) | 中心: (320, 240) | 误差: (-88, -11) | 指令: @0,-88,-11/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.870016952] [gimbal_controller]: 目标: (230, 230) | 中心: (320, 240) | 误差: (-90, -10) | 指令: @0,-90,-10/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.880956368] [gimbal_controller]: 目标: (230, 230) | 中心: (320, 240) | 误差: (-90, -10) | 指令: @0,-90,-10/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.946769316] [gimbal_controller]: 目标: (232, 230) | 中心: (320, 240) | 误差: (-88, -10) | 指令: @0,-88,-10/r/n
[2025-07-31 14:58:29] [gimbal_controller] [INFO] [1753945109.957400443] [gimbal_controller]: 目标: (232, 229) | 中心: (320, 240) | 误差: (-88, -11) | 指令: @0,-88,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.024427002] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.035210378] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.103703420] [gimbal_controller]: 目标: (241, 228) | 中心: (320, 240) | 误差: (-79, -12) | 指令: @0,-79,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.114334256] [gimbal_controller]: 目标: (242, 229) | 中心: (320, 240) | 误差: (-78, -11) | 指令: @0,-78,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.180037539] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.190783581] [gimbal_controller]: 目标: (242, 228) | 中心: (320, 240) | 误差: (-78, -12) | 指令: @0,-78,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.262779500] [gimbal_controller]: 目标: (241, 228) | 中心: (320, 240) | 误差: (-79, -12) | 指令: @0,-79,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.273730873] [gimbal_controller]: 目标: (241, 229) | 中心: (320, 240) | 误差: (-79, -11) | 指令: @0,-79,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.340326646] [gimbal_controller]: 目标: (235, 229) | 中心: (320, 240) | 误差: (-85, -11) | 指令: @0,-85,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.351777055] [gimbal_controller]: 目标: (236, 229) | 中心: (320, 240) | 误差: (-84, -11) | 指令: @0,-84,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.419967059] [gimbal_controller]: 目标: (234, 230) | 中心: (320, 240) | 误差: (-86, -10) | 指令: @0,-86,-10/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.430758310] [gimbal_controller]: 目标: (234, 230) | 中心: (320, 240) | 误差: (-86, -10) | 指令: @0,-86,-10/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.501577367] [gimbal_controller]: 目标: (234, 229) | 中心: (320, 240) | 误差: (-86, -11) | 指令: @0,-86,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.512868820] [gimbal_controller]: 目标: (235, 229) | 中心: (320, 240) | 误差: (-85, -11) | 指令: @0,-85,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.583561003] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.594291004] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.662570549] [gimbal_controller]: 目标: (240, 228) | 中心: (320, 240) | 误差: (-80, -12) | 指令: @0,-80,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.673426549] [gimbal_controller]: 目标: (240, 228) | 中心: (320, 240) | 误差: (-80, -12) | 指令: @0,-80,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.737267853] [gimbal_controller]: 目标: (240, 229) | 中心: (320, 240) | 误差: (-80, -11) | 指令: @0,-80,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.748253643] [gimbal_controller]: 目标: (241, 228) | 中心: (320, 240) | 误差: (-79, -12) | 指令: @0,-79,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.812762564] [gimbal_controller]: 目标: (240, 228) | 中心: (320, 240) | 误差: (-80, -12) | 指令: @0,-80,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.823697896] [gimbal_controller]: 目标: (240, 228) | 中心: (320, 240) | 误差: (-80, -12) | 指令: @0,-80,-12/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.888184360] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.900680674] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.965762422] [gimbal_controller]: 目标: (236, 229) | 中心: (320, 240) | 误差: (-84, -11) | 指令: @0,-84,-11/r/n
[2025-07-31 14:58:30] [gimbal_controller] [INFO] [1753945110.976080595] [gimbal_controller]: 目标: (236, 229) | 中心: (320, 240) | 误差: (-84, -11) | 指令: @0,-84,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.041259759] [gimbal_controller]: 目标: (237, 229) | 中心: (320, 240) | 误差: (-83, -11) | 指令: @0,-83,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.052216382] [gimbal_controller]: 目标: (237, 229) | 中心: (320, 240) | 误差: (-83, -11) | 指令: @0,-83,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.121904369] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.131173137] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.197352414] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.208633951] [gimbal_controller]: 目标: (240, 229) | 中心: (320, 240) | 误差: (-80, -11) | 指令: @0,-80,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.272186217] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.283389296] [gimbal_controller]: 目标: (240, 228) | 中心: (320, 240) | 误差: (-80, -12) | 指令: @0,-80,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.346883229] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.358184015] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.423904506] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.435099710] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.508245949] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.519293863] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.589942589] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.600779922] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.666317832] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.677431078] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.753028747] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.760630367] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.823256019] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.833908146] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.899423306] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.911338919] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.972899999] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:31] [gimbal_controller] [INFO] [1753945111.985177274] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.054043062] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.064796688] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.129759729] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.141136640] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.210871876] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.221650293] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.283514704] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.294573993] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.361007017] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.372650799] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.442896738] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.453718905] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.530218104] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.536044370] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.612057659] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.622588746] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.688902772] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.699934936] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.765856383] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.776808631] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.852915544] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.865717813] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.937120197] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:32] [gimbal_controller] [INFO] [1753945112.948319484] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.022614293] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.033839246] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.100871930] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.112527379] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.180930298] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.192349791] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.270204058] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.282028380] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.353571637] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:58:33] [gimbal_controller] [INFO] [1753945113.364161056] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
