[09:57:19] [gimbal_controller] [INFO] [1754099839.258521563] [gimbal_controller]: 云台控制器节点已启动
[09:57:19] [gimbal_controller] [INFO] [1754099839.259266759] [gimbal_controller]: 图像中心设置为: (640, 540)
[09:57:19] [gimbal_controller] [INFO] [1754099839.259749750] [gimbal_controller]: 激光模式: continuous (auto_off=瞄准后1秒关闭, continuous=持续开启)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260193951] [gimbal_controller]: 激光安全开关: GPIO5 (低电平:禁用激光, 高电平:允许激光)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260594694] [gimbal_controller]: 订阅话题: /target_data
[09:57:19] [gimbal_controller] [INFO] [1754099839.260986396] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[09:57:19] [gimbal_controller] [INFO] [1754099839.261389764] [gimbal_controller]: 控制频率: 30Hz
[09:57:19] [gimbal_controller] [INFO] [1754099839.263979720] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.813941669] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.850500002] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.882991113] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.914063290] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.950420376] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:42] [gimbal_controller] [INFO] [1754099922.989337960] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.028934825] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.069049680] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.106788076] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.143311409] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.173932094] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.215716712] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.253664813] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.293664462] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.325578375] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.362054751] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.399851771] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.430994529] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.480124356] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.511779272] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.548191191] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.624461303] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.653584888] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.687169730] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.719407679] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.772324732] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.809564969] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.839039424] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.870822963] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.911998884] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:43] [gimbal_controller] [INFO] [1754099923.950350061] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:44] [gimbal_controller] [INFO] [1754099923.992236469] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:44] [gimbal_controller] [INFO] [1754099924.030579188] [gimbal_controller]: 目标: (627, 513) | 误差: (-13,-27) | 成功计数:0 | 激光状态:False
[09:58:44] [gimbal_controller] [INFO] [1754099924.086985682] [gimbal_controller]: 目标: (627, 542) | 误差: (-13,+2) | 成功计数:0 | 激光状态:False
[09:58:44] [gimbal_controller] [INFO] [1754099924.118463560] [gimbal_controller]: 目标: (627, 543) | 误差: (-13,+3) | 成功计数:0 | 激光状态:False
[09:58:44] [gimbal_controller] [INFO] [1754099924.207007087] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:44] [gimbal_controller] [INFO] [1754099924.207605285] [gimbal_controller]: 激光已开启 (持续开启模式)
[09:58:44] [gimbal_controller] [INFO] [1754099924.208331231] [gimbal_controller]: 目标: (626, 551) | 误差: (-14,+11) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.269845595] [gimbal_controller]: 目标: (626, 522) | 误差: (-14,-18) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.303573935] [gimbal_controller]: 目标: (626, 522) | 误差: (-14,-18) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.337971346] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:44] [gimbal_controller] [INFO] [1754099924.338469213] [gimbal_controller]: 目标: (626, 522) | 误差: (-14,-18) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.398518560] [gimbal_controller]: 目标: (627, 514) | 误差: (-13,-26) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.450541962] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.506068512] [gimbal_controller]: 目标: (626, 534) | 误差: (-14,-6) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.567365297] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:44] [gimbal_controller] [INFO] [1754099924.569593300] [gimbal_controller]: 目标: (625, 545) | 误差: (-15,+5) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.653766568] [gimbal_controller]: 目标: (626, 529) | 误差: (-14,-11) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.736754232] [gimbal_controller]: 目标: (626, 520) | 误差: (-14,-20) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.863191319] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:44] [gimbal_controller] [INFO] [1754099924.863767934] [gimbal_controller]: 目标: (625, 533) | 误差: (-15,-7) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.896383001] [gimbal_controller]: 目标: (625, 533) | 误差: (-15,-7) | 成功计数:0 | 激光状态:True
[09:58:44] [gimbal_controller] [INFO] [1754099924.931084324] [gimbal_controller]: 目标: (625, 533) | 误差: (-15,-7) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.062797279] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.065752395] [gimbal_controller]: 目标: (627, 525) | 误差: (-13,-15) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.102866635] [gimbal_controller]: 目标: (627, 525) | 误差: (-13,-15) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.130288666] [gimbal_controller]: 目标: (627, 525) | 误差: (-13,-15) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.260368024] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.261020763] [gimbal_controller]: 目标: (626, 536) | 误差: (-14,-4) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.299526521] [gimbal_controller]: 目标: (626, 536) | 误差: (-14,-4) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.334680794] [gimbal_controller]: 目标: (626, 536) | 误差: (-14,-4) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.430240534] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.432655493] [gimbal_controller]: 目标: (627, 523) | 误差: (-13,-17) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.476002252] [gimbal_controller]: 目标: (627, 523) | 误差: (-13,-17) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.547415613] [gimbal_controller]: 目标: (627, 523) | 误差: (-13,-17) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.639323166] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.641446754] [gimbal_controller]: 目标: (626, 528) | 误差: (-14,-12) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.670783836] [gimbal_controller]: 目标: (626, 528) | 误差: (-14,-12) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.707308628] [gimbal_controller]: 目标: (626, 528) | 误差: (-14,-12) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.768371791] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.768865866] [gimbal_controller]: 目标: (626, 528) | 误差: (-14,-12) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.808062571] [gimbal_controller]: 目标: (626, 530) | 误差: (-14,-10) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.866532570] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.905285949] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:45] [gimbal_controller] [INFO] [1754099925.907448912] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:45] [gimbal_controller] [INFO] [1754099925.943390089] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.003713890] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.160246379] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.161141197] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.197819403] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.290875519] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.324925853] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.327212772] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.422406477] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.454253307] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.498348469] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.503554630] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.539274728] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.603020595] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.633059123] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.636286651] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.672915858] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.702488894] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.745440742] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.745961358] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.810131594] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.871371213] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.906614151] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:46] [gimbal_controller] [INFO] [1754099926.909051568] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:46] [gimbal_controller] [INFO] [1754099926.991212954] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.024747047] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.157922685] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:47] [gimbal_controller] [INFO] [1754099927.161569040] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.205289708] [gimbal_controller]: 目标: (626, 533) | 误差: (-14,-7) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.243958797] [gimbal_controller]: 目标: (626, 529) | 误差: (-14,-11) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.313602939] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:47] [gimbal_controller] [INFO] [1754099927.316101896] [gimbal_controller]: 目标: (626, 529) | 误差: (-14,-11) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.343348930] [gimbal_controller]: 目标: (626, 529) | 误差: (-14,-11) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.400584326] [gimbal_controller]: 目标: (627, 534) | 误差: (-13,-6) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.439481493] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:47] [gimbal_controller] [INFO] [1754099927.441509125] [gimbal_controller]: 目标: (627, 534) | 误差: (-13,-6) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.470200760] [gimbal_controller]: 目标: (626, 536) | 误差: (-14,-4) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.542626770] [gimbal_controller]: 目标: (627, 532) | 误差: (-13,-8) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.578602363] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:47] [gimbal_controller] [INFO] [1754099927.579096438] [gimbal_controller]: 目标: (627, 532) | 误差: (-13,-8) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.610342737] [gimbal_controller]: 目标: (626, 527) | 误差: (-14,-13) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.656334575] [gimbal_controller]: 目标: (626, 527) | 误差: (-14,-13) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.715561729] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[09:58:47] [gimbal_controller] [INFO] [1754099927.716101011] [gimbal_controller]: 目标: (626, 537) | 误差: (-14,-3) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.809845741] [gimbal_controller]: 目标: (626, 545) | 误差: (-14,+5) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.866553520] [gimbal_controller]: 目标: (626, 532) | 误差: (-14,-8) | 成功计数:0 | 激光状态:True
[09:58:47] [gimbal_controller] [INFO] [1754099927.903307558] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
