[2025-08-01 08:07:00] [gimbal_controller] [INFO] [1754006820.965730755] [gimbal_controller]: 目标: (378, 263) | 中心: (320, 240) | 误差: (+58, +23) | 指令: @0,58,23
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.586172717] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.645386564] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.703393805] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.792936190] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.875083438] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:07:59] [gimbal_controller] [INFO] [1754006879.963514548] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.046960318] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.105893503] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.188905404] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.269203513] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.349095087] [gimbal_controller]: 目标: (324, 239) | 中心: (320, 240) | 误差: (+4, -1) | 指令: @0,4,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.419648220] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.509310728] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.594481055] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.653559279] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.713703821] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.792919863] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.902133490] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:00] [gimbal_controller] [INFO] [1754006880.991703583] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.115905898] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.176999092] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.247252104] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.297621003] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.375740979] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.456088379] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.496911007] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.553817348] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.600653800] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.672649036] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.729333005] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.809563157] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.868540175] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.943156454] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.039350488] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.085107040] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.181677485] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.284842787] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.361624617] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.438013036] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.479535361] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.542600692] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.639849251] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.720947056] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.781043765] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.870881521] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.936809849] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.039624990] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.060012888] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.106541178] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.147564053] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.221915670] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.296393701] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.395285985] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.446979905] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.513739429] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.575463947] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.611354441] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.681546496] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.733948573] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.784477302] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.839708502] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.902538378] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.971725323] [gimbal_controller]: 目标: (326, 239) | 中心: (320, 240) | 误差: (+6, -1) | 指令: @0,6,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.012899279] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.078906814] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.172867840] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.256738645] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.303714346] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.362998025] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.425275034] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.472789435] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.547918248] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.618541463] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.691061524] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.734792899] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.794548072] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.857599236] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.930282586] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006884.990176298] [gimbal_controller]: 目标: (326, 239) | 中心: (320, 240) | 误差: (+6, -1) | 指令: @0,6,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.062682651] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.132627626] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.191334273] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.248215406] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.313706116] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.374902975] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.439088205] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.508714102] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.589047502] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.644857943] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.698340211] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.769331587] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.853966922] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.940592060] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006885.999056002] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.049287695] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.111569162] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.198528795] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.269357090] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.355478152] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.441367926] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.516126412] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.582472484] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.645863046] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.719029248] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.766322392] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.834667168] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.873800271] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.919734144] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006886.992459519] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.075151823] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.178231895] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.282863569] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.333229831] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.389720124] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.444528985] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.524028505] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.590777723] [gimbal_controller]: 目标: (325, 239) | 中心: (320, 240) | 误差: (+5, -1) | 指令: @0,5,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.685135388] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.763462343] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.806410471] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.891546487] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.956298986] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.014434670] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.058440198] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.127894082] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.176968864] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.236445653] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.277162148] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.329122511] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.393738803] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.457655981] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.545186127] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.622256435] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.715880404] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.782287502] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.869472320] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.926611561] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.006408868] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.080617845] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.175481212] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.244783348] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.312656298] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.363772424] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.427974848] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.486150198] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.542194414] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.612594659] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
