[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.662268040] [gimbal_controller]: 云台控制器节点已启动
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.662853406] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.663301983] [gimbal_controller]: 订阅话题: /target_data
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.663723143] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-08-01 08:07:03] [gimbal_controller] [INFO] [1754006823.686903873] [gimbal_controller]: 目标: (329, 236) | 中心: (320, 240) | 误差: (+9, -4) | 指令: @0,9,-4
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.811470920] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.871097469] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:01] [gimbal_controller] [INFO] [1754006881.945451253] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.025987692] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.085131248] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.181346740] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.284895578] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.361186832] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.435604489] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.493741061] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.545159153] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.643235157] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.721332342] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.785923566] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.868278727] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:02] [gimbal_controller] [INFO] [1754006882.936904639] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.003550165] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.055284168] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.106647343] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.146782690] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.221913920] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.296175829] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.395395358] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.446992155] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.516588803] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.577469416] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.618011465] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.681076920] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.733960822] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.775773810] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.848600408] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.904773677] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:03] [gimbal_controller] [INFO] [1754006883.973049469] [gimbal_controller]: 目标: (326, 239) | 中心: (320, 240) | 误差: (+6, -1) | 指令: @0,6,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.021741019] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.081733604] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.183926797] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.257024474] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.306029852] [gimbal_controller]: 目标: (323, 239) | 中心: (320, 240) | 误差: (+3, -1) | 指令: @0,3,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.361785002] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.426756387] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.469973144] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.545268205] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.617571395] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.676134835] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.737839895] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.796182547] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.860572024] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:04] [gimbal_controller] [INFO] [1754006884.928603320] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.005837976] [gimbal_controller]: 目标: (326, 239) | 中心: (320, 240) | 误差: (+6, -1) | 指令: @0,6,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.059436159] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.140361050] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.194278895] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.248215989] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.313689783] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.377054276] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.441244172] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.510830403] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.582285897] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.640926045] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.688394530] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.775855780] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.853025728] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:05] [gimbal_controller] [INFO] [1754006885.940470145] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006885.999265416] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.038551608] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.111474664] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.195764712] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.269775334] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.355612317] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.441439967] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.516296743] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.582555607] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.643240129] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.697021755] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.764346380] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.827861898] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.872635956] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:06] [gimbal_controller] [INFO] [1754006886.921335952] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006886.994053744] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.076758882] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.182482580] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.284810705] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.333233040] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.389684833] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.444741023] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.521787956] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.588509758] [gimbal_controller]: 目标: (325, 239) | 中心: (320, 240) | 误差: (+5, -1) | 指令: @0,5,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.690053896] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.768472808] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.810961984] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.878805101] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:08:07] [gimbal_controller] [INFO] [1754006887.961277075] [gimbal_controller]: 目标: (319, 239) | 中心: (320, 240) | 误差: (-1, -1) | 指令: @0,-1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.015038411] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.068224005] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.132809756] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.177158736] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.237232849] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.285470728] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.335311582] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.395314362] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.463393559] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.546759936] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.623331210] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.716643975] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.779956246] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.873174679] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:08] [gimbal_controller] [INFO] [1754006888.923671023] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006888.987060584] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.078388963] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.171169862] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.239508930] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.310282751] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.361347545] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.425567468] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.483157744] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.538694469] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.607979105] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.703199216] [gimbal_controller]: 目标: (322, 239) | 中心: (320, 240) | 误差: (+2, -1) | 指令: @0,2,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.749507874] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.819443793] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.883351346] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:09] [gimbal_controller] [INFO] [1754006889.940912914] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.017391981] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.064627834] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.131882793] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.199722827] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.278782813] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.351031904] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.417771788] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.482546745] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.571362246] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.671496864] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.756771586] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.818862959] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.895847810] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:10] [gimbal_controller] [INFO] [1754006890.969638711] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
[2025-08-01 08:08:11] [gimbal_controller] [INFO] [1754006891.062115780] [gimbal_controller]: 目标: (320, 239) | 中心: (320, 240) | 误差: (+0, -1) | 指令: @0,0,-1
[2025-08-01 08:08:11] [gimbal_controller] [INFO] [1754006891.150125627] [gimbal_controller]: 目标: (321, 239) | 中心: (320, 240) | 误差: (+1, -1) | 指令: @0,1,-1
